Rk,Gtm,Date,,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,number,Umpire,Pitchers-Used-Rest-GameScore-Dec
122,122,Aug 13,,ATL,L3-4,10.0,10,4,3,1,2,11,2,0,4.21,43,169,108,0,0,0,0,41,1,0,0,0,0,1,0,5,Jeremy Riggs,K.Harrison (4-47) S.Hjelle (1) L.Roupp (3) J.Hicks (1) R.Rodríguez (0-L)
123,123,Aug 14,,ATL,L2-13,9.0,11,13,13,0,7,7,4,2,4.28,46,190,107,2,1,0,0,37,1,0,0,0,0,0,1,6,Adam Beck,R.Ray (4-29-L) S.Hjelle (0) E.Miller (2) L.Roupp (0) T.Rogers (1) M.Yastrzemski (99)
124,124,Aug 15,,ATL,W6-0,9.0,4,0,0,0,1,8,0,0,4.25,31,121,84,2,0,0,0,30,0,0,0,0,0,0,1,3,Dan Iassogna,L.Webb (4-77-W) T.Rogers (2) S.Bivens (10)
125,125,Aug 17,@,OAK,L0-2,8.0,6,2,2,0,5,7,0,0,4.23,34,142,84,2,0,0,0,28,2,0,0,0,1,0,1,4,Alex Tosi,H.Birdsong (5-56-L) S.Bivens (1) J.Hicks (3) E.Miller (2)
126,126,Aug 18,@,OAK,W4-2,10.0,8,2,1,1,3,16,0,0,4.20,41,152,101,0,0,0,0,38,0,0,0,0,0,1,0,3,Emil Jimenez,B.Snell (5-69) T.Rogers (2) R.Walker (5-W)
127,127,Aug 19,,CHW,W5-3,9.0,11,3,3,0,3,7,0,0,4.19,40,159,109,2,2,2,0,36,2,0,0,0,1,0,1,5,Jansen Visconti,K.Harrison (5-61-W) E.Miller (1) S.Bivens (1) T.Rogers (0-H) J.Hicks (1-Sv)
128,128,Aug 20,,CHW,W4-1,9.0,3,1,1,0,0,12,0,1,4.17,32,119,85,1,0,0,0,30,1,0,0,0,0,0,0,4,Mike Muchlinski,R.Ray (5-73-W) S.Hjelle (5-H) T.Rogers (0-H) R.Walker (1-Sv)
129,129,Aug 21,,CHW,L2-6,9.0,8,6,5,1,2,7,0,0,4.17,35,129,82,3,3,2,1,32,1,1,0,0,1,0,1,3,Andy Fletcher,L.Webb (5-70) E.Miller (1-L) S.Bivens (1)
130,130,Aug 23,@,SEA,L5-6,9.1,8,6,4,2,8,14,1,1,4.17,45,189,105,2,0,1,0,36,0,0,0,0,0,1,1,7,Laz Diaz,H.Birdsong (5-61) S.Hjelle (2) T.Rogers (8) L.Roupp (8) T.Rogers (2) R.Walker (2) E.Miller (1-L)
131,131,Aug 24,@,SEA,W4-3,9.0,4,3,3,0,9,12,0,0,4.16,40,163,95,2,0,2,0,31,2,0,1,0,0,0,0,5,Tripp Gibson,B.Snell (5-50) S.Bivens (2-W) J.Hicks (4-H) C.Doval (15-H) R.Walker (0-Sv)
132,132,Aug 25,@,SEA,L3-4,8.0,7,4,4,0,4,8,0,3,4.16,35,143,90,1,1,5,0,27,0,0,0,1,0,0,2,4,Brock Ballou,R.Ray (4-54) S.Hjelle (1-L) T.Rogers (1) T.Rogers (1)
