Rk,Gtm,Date,,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,number,Umpire,Pitchers-Used-Rest-GameScore-Dec
145,145,Sep 9,@,BOS,L3-12,8.0,15,12,12,0,3,13,4,1,3.96,42,146,94,3,2,1,0,38,3,0,0,0,0,1,1,5,Chad Fairchild,C.Povich (5-41-L) B.Smith (1) G.Soto (1) C.Kimbrel (1) C.Irvin (6)
146,146,Sep 10,@,BOS,W5-3,9.0,7,3,3,0,3,13,0,0,3.95,37,150,100,1,1,0,0,34,4,0,0,0,0,0,0,4,Ryan Wills,A.Suárez (5-66-W) C.Pérez (3) Y.Cano (3) S.Domínguez (3-Sv)
147,147,Sep 11,@,BOS,L3-5,9.1,8,5,2,3,3,10,1,0,3.94,40,143,97,2,0,0,0,37,1,0,0,0,0,1,0,5,Paul Clemons,D.Kremer (4-66) C.Pérez (0) Y.Cano (0) S.Domínguez (0) K.Akin (2-BL)
148,148,Sep 13,@,DET,L0-1,8.0,6,1,1,0,2,5,1,0,3.92,30,124,76,2,0,1,2,28,0,1,0,0,0,0,0,3,Will Little,Z.Eflin (5-62-L) G.Soto (3) M.Bowman (4)
149,149,Sep 14,@,DET,W4-2,9.0,7,2,2,0,1,8,1,0,3.91,34,129,81,0,0,0,0,33,0,0,0,0,0,0,2,3,Lance Barksdale,C.Burnes (5-79-W) C.Pérez (2) S.Domínguez (2)
150,150,Sep 15,@,DET,L2-4,8.0,5,4,4,0,3,12,2,0,3.91,32,139,87,0,0,1,0,29,1,0,0,0,0,0,0,4,Derek Thomas,C.Povich (5-61-L) J.Webb (43) K.Akin (3) G.Soto (1)
151,151,Sep 17,,SFG,L0-10,9.0,10,10,10,0,5,11,1,0,3.95,42,182,118,3,2,2,0,35,1,0,0,1,1,1,2,5,Stu Scheurwater,A.Suárez (6-33-L) K.Akin (1) B.Smith (7) C.Kimbrel (7) M.Bowman (3)
152,152,Sep 18,,SFG,L3-5,9.0,9,5,4,1,1,10,2,0,3.95,37,133,85,2,0,1,0,36,0,0,0,0,0,0,1,4,John Libka,D.Kremer (6-47-L) G.Soto (2) M.Bowman (0) J.Webb (2)
153,153,Sep 19,,SFG,W5-3,9.0,8,3,3,0,4,9,1,0,3.95,37,142,93,2,0,0,0,33,0,0,0,0,0,0,2,5,Dan Merzel,Z.Eflin (5-56) C.Pérez (4-H) Y.Cano (7-H) S.Domínguez (4-BSv) G.Soto (0-W)
154,154,Sep 20,,DET,W7-1,9.0,7,1,1,0,4,10,0,0,3.93,37,138,90,0,0,0,1,33,1,0,0,0,0,0,0,3,CB Bucknor,C.Burnes (5-76-W) D.Coulombe (99) J.Webb (1)
155,155,Sep 21,,DET,L4-6,10.0,11,6,5,1,4,11,0,0,3.93,44,180,125,4,1,0,0,38,2,1,0,0,2,0,1,8,Ben May,C.Povich (5-59) M.Bowman (2) K.Akin (3) C.Pérez (1) S.Domínguez (1) G.Soto (1) B.Baker (35) Y.Cano (1-L)
156,156,Sep 22,,DET,L3-4,9.0,5,4,4,0,3,11,3,1,3.93,36,145,98,2,0,0,0,32,2,0,0,0,0,0,0,5,Adam Beck,A.Suárez (4-46-L) K.Akin (0) D.Coulombe (1) C.Pérez (0) Y.Cano (0)
157,157,Sep 24,@,NYY,W5-3,9.0,7,3,3,0,4,5,1,0,3.93,36,151,92,4,2,0,0,32,2,0,0,0,0,0,1,7,Ryan Wills,D.Kremer (5-58-W) K.Akin (1-H) J.Webb (3-H) C.Pérez (1-H) Y.Cano (1-H) G.Soto (2-H) S.Domínguez (2-Sv)
158,158,Sep 25,@,NYY,W9-7,9.0,10,7,7,0,5,5,2,0,3.95,41,172,108,2,0,0,0,36,0,0,0,0,0,0,1,6,Carlos Torres,Z.Eflin (5-40) J.Webb (0-W) D.Coulombe (2) G.Soto (0) M.Bowman (3) K.Akin (0-Sv)
159,159,Sep 26,@,NYY,L1-10,8.0,8,10,9,1,5,14,3,0,3.98,37,140,90,4,4,1,0,32,1,0,0,0,0,1,1,5,David Rackley,C.Burnes (5-67-L) Y.Cano (1) C.Pérez (1) B.Baker (4) M.Bowman (0)
160,160,Sep 27,@,MIN,W7-2,9.0,4,2,2,0,3,4,0,0,3.97,34,140,90,1,0,0,0,31,3,0,0,0,0,0,0,4,Cory Blaser,C.Povich (5-66-W) J.Webb (1-H) D.Coulombe (1) S.Domínguez (2)
161,161,Sep 28,@,MIN,W9-2,9.0,7,2,2,0,2,6,1,0,3.96,35,128,86,0,0,0,0,33,0,0,0,0,0,0,0,5,Nestor Ceja,M.Bowman (1-54) T.Davidson (99-W) Y.Cano (1) C.Pérez (1) K.Akin (2)
162,162,Sep 29,@,MIN,W6-2,9.0,7,2,2,0,2,8,2,0,3.94,35,114,79,2,0,0,0,33,1,0,0,0,0,0,0,5,Todd Tichenor,A.Suárez (6-59-W) S.Domínguez (1-H) G.Soto (3-H) J.Webb (1) C.Selby (38)
