Rk,Gtm,Date,,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,number,Thr,Opp-Starter-GmeSc
54,54,May 27,@,MIL,L1-5,33,31,1,5,0,0,0,1,1,0,11,0,0,1,0,0,0,0,.226,.308,.365,.673,5,9,L,R.Gasser(73)
55,55,May 28,@,MIL,W6-3,44,38,6,9,1,0,1,6,5,1,16,0,1,0,0,0,1,0,.227,.308,.365,.673,9,12,R,F.Peralta(68)
56,56,May 29,@,MIL,L6-10,42,37,6,9,1,0,1,6,3,0,5,1,0,1,2,0,2,0,.227,.308,.364,.673,9,10,R,B.Wilson(35)
57,57,May 30,@,MIL,L4-6,36,35,4,9,2,0,3,4,1,0,6,0,0,0,0,1,0,0,.228,.308,.368,.676,5,12,R,C.Rea(58)
58,58,May 31,,CIN,L4-5,39,33,4,8,2,0,1,4,4,0,5,2,0,0,1,1,1,0,.228,.309,.369,.677,8,12,R,G.Ashcraft(44)
59,59,Jun 1,,CIN,W7-5,37,29,7,6,1,1,2,7,6,0,9,2,0,0,0,1,2,0,.227,.310,.371,.681,6,11,R,H.Greene(46)
60,60,Jun 2,,CIN,L2-5,38,34,2,8,1,0,0,2,2,0,7,2,0,0,0,1,0,0,.228,.310,.369,.679,9,12,L,N.Lodolo(52)
61,61,Jun 4,,CHW,W7-6,34,32,7,8,3,0,2,7,1,0,8,1,0,0,0,0,0,0,.228,.310,.372,.681,3,11,R,C.Flexen(61)
62,62,Jun 5,,CHW,W7-6,37,32,7,8,0,0,1,5,3,0,12,1,0,1,0,0,2,0,.228,.310,.371,.681,6,11,R,E.Fedde(50)
63,63,Jun 6,@,CIN,L4-8,36,32,4,5,2,0,2,4,3,0,13,1,0,0,0,0,2,0,.227,.309,.372,.681,5,10,R,H.Greene(54)
64,64,Jun 7,@,CIN,L2-3,37,33,2,6,2,0,1,2,3,0,8,1,0,0,0,0,1,0,.226,.308,.371,.680,8,12,L,N.Lodolo(65)
65,65,Jun 8,@,CIN,L3-4,42,37,3,10,5,0,0,3,5,0,7,0,0,0,0,0,1,0,.227,.309,.372,.681,12,11,L,A.Abbott(54)
66,66,Jun 9,@,CIN,W4-2,43,36,4,11,4,0,0,4,6,2,9,1,0,0,0,2,2,0,.229,.311,.372,.684,12,10,R,F.Montas(27)
67,67,Jun 11,@,TBR,L2-5,38,37,2,10,1,0,1,2,1,0,8,0,0,0,0,0,1,0,.229,.311,.373,.683,9,11,R,Z.Eflin(50)
68,68,Jun 12,@,TBR,W4-3,40,36,4,9,0,0,2,4,2,0,8,2,0,0,0,0,6,0,.230,.311,.373,.684,9,13,R,A.Civale(60)
69,69,Jun 13,@,TBR,L2-3,33,28,2,3,0,0,0,1,3,0,11,0,2,0,0,1,1,0,.228,.310,.370,.680,4,10,R,T.Bradley(76)
70,70,Jun 14,,STL,L0-3,33,30,0,3,0,0,0,0,3,0,8,0,0,0,0,0,1,0,.226,.308,.367,.675,6,11,R,K.Gibson(78)
71,71,Jun 15,,STL,W5-1,36,31,5,9,0,0,1,5,5,0,5,0,0,0,1,3,2,0,.227,.309,.367,.676,7,10,R,A.Pallante(48)
72,72,Jun 16,,STL,L1-2,36,32,1,5,1,0,0,1,4,0,7,0,0,0,0,0,2,0,.226,.308,.364,.673,8,11,R,M.Mikolas(66)
73,73,Jun 17,,SFG,L6-7,39,34,6,10,1,0,2,6,5,0,5,0,0,0,0,1,1,0,.227,.309,.366,.676,6,12,R,J.Hicks(59)
74,74,Jun 18,,SFG,W5-2,37,35,5,11,1,0,1,5,2,0,6,0,0,0,0,0,3,0,.228,.310,.367,.677,8,11,R,L.Webb(61)
75,75,Jun 19,,SFG,W6-5,38,33,6,11,3,0,2,4,4,0,11,0,1,0,0,1,3,1,.230,.311,.370,.682,8,10,L,E.Miller(54)
76,76,Jun 21,,NYM,L1-11,37,33,1,6,2,0,0,0,3,0,13,1,0,0,0,1,0,0,.229,.311,.369,.679,9,13,L,J.Quintana(70)
77,77,Jun 22,,NYM,W8-1,37,33,8,9,3,1,1,7,4,0,8,0,0,0,0,0,1,0,.230,.311,.371,.682,5,10,R,T.Megill(28)
78,78,Jun 23,,NYM,L2-5,35,34,2,7,1,0,1,2,0,0,14,1,0,0,0,0,0,0,.229,.310,.370,.680,6,10,R,L.Severino(76)
79,79,Jun 24,@,SFG,L4-5,43,36,4,10,1,1,0,4,7,0,12,0,0,0,0,0,1,1,.230,.311,.370,.681,12,10,L,E.Miller(52)
80,80,Jun 25,@,SFG,L1-5,33,29,1,4,0,0,0,1,4,0,11,0,0,0,0,1,1,1,.229,.311,.367,.678,5,9,R,R.Rodríguez(55)
81,81,Jun 26,@,SFG,L3-4,37,32,3,9,1,0,1,3,5,0,7,0,0,0,0,1,0,1,.230,.312,.368,.679,7,10,R,H.Birdsong(42)
82,82,Jun 27,@,SFG,W5-3,43,39,5,10,1,1,2,5,3,0,14,1,0,0,0,0,3,0,.230,.312,.369,.681,9,12,R,J.Hicks(50)
83,83,Jun 28,@,MIL,L2-4,35,30,2,5,1,0,1,2,3,0,13,2,0,0,1,2,0,0,.229,.311,.369,.680,6,12,R,C.Rea(60)
84,84,Jun 29,@,MIL,W5-3,39,31,5,8,1,0,2,5,6,0,9,1,1,0,0,2,0,1,.230,.312,.370,.682,7,12,R,T.Myers(50)
85,85,Jun 30,@,MIL,L1-7,32,29,1,2,0,0,1,1,3,0,9,0,0,0,0,0,0,0,.228,.311,.368,.679,4,10,R,F.Peralta(75)
