Rk,Gtm,Date,,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,number,Umpire,Pitchers-Used-Rest-GameScore-Dec
92,92,Jul 7,,TOR,L4-5,10.0,10,5,4,1,3,11,1,1,3.55,44,170,114,2,2,0,0,38,1,0,1,1,1,0,0,5,Jordan Baker,G.Kirby (4-53) R.Stanek (1-BSv) A.Voth (1) A.Muñoz (1) C.Snider (0-L)
93,93,Jul 9,@,SDP,W8-3,9.0,4,3,3,0,1,7,2,0,3.54,31,104,73,0,0,0,0,30,0,0,0,0,0,1,2,3,Gabe Morales,L.Gilbert (5-65-W) T.Saucedo (2) G.Santos (99)
94,94,Jul 10,@,SDP,W2-0,9.0,6,0,0,0,3,4,0,0,3.50,34,139,87,2,0,0,0,31,0,0,0,0,0,0,1,4,Charlie Ramos,B.Miller (5-63-W) A.Voth (2-H) R.Stanek (2-H) A.Muñoz (2-Sv)
95,95,Jul 11,@,LAA,W11-0,9.0,5,0,0,0,4,8,0,1,3.47,36,140,92,0,0,0,0,31,1,0,0,0,0,0,1,3,Nick Mahrley,L.Castillo (5-67-W) M.Baumann (4) E.Bazardo (4)
96,96,Jul 12,@,LAA,L5-6,9.0,11,6,5,1,5,10,2,1,3.48,40,144,92,2,0,1,0,34,2,0,0,0,0,0,2,7,D.J. Reyburn,B.Woo (17-25) T.Thornton (5) C.Snider (4) G.Santos (2) R.Stanek (1) A.Muñoz (1) A.Voth (1-BL)
97,97,Jul 13,@,LAA,L1-2,8.0,5,2,1,1,2,8,0,0,3.46,30,114,75,0,0,1,0,28,2,0,0,0,0,0,1,3,Rob Drake,G.Kirby (5-65-L) A.Voth (0) C.Snider (0)
98,98,Jul 14,@,LAA,L2-3,8.0,3,3,3,0,2,11,1,0,3.46,29,114,72,1,1,0,0,27,2,0,0,0,0,0,0,4,Jacob Metz,L.Gilbert (4-82) R.Stanek (1) A.Voth (0-BL) T.Saucedo (4)
99,99,Jul 19,,HOU,L0-3,9.0,6,3,3,0,2,8,0,1,3.46,35,118,75,0,0,0,0,32,1,0,0,0,0,1,2,3,Clint Vondrak,L.Castillo (7-55-L) T.Saucedo (4) C.Snider (5)
100,100,Jul 20,,HOU,L2-4,9.0,7,4,4,0,1,11,2,1,3.46,35,153,101,1,0,1,1,33,1,0,0,0,0,0,0,4,Jeremie Rehak,G.Kirby (6-66) R.Stanek (5-BL) T.Thornton (7) A.Voth (5)
101,101,Jul 21,,HOU,W6-4,9.0,9,4,4,0,1,11,2,0,3.47,36,119,85,2,1,0,0,35,2,1,1,0,0,0,1,5,Brian Walsh,B.Woo (8-58-W) T.Saucedo (1-H) C.Snider (1) G.Santos (8-H) A.Muñoz (8-Sv)
102,102,Jul 22,,LAA,L1-3,9.0,4,3,2,1,4,7,0,2,3.45,37,142,83,2,1,3,0,30,1,0,0,0,1,0,0,4,Mike Estabrook,B.Miller (11-76) R.Stanek (1-H) A.Muñoz (0-BSv) T.Thornton (1-L)
103,103,Jul 23,,LAA,L1-5,9.0,4,5,1,4,2,10,0,1,3.43,34,116,75,2,0,0,1,30,0,0,0,1,0,1,1,3,Erich Bacchus,L.Gilbert (8-61-L) A.Voth (2) G.Speier (54)
104,104,Jul 24,,LAA,L1-2,9.0,9,2,2,0,2,13,0,0,3.41,36,148,99,1,1,1,1,34,0,0,0,0,0,0,0,5,Laz Diaz,L.Castillo (4-67) C.Snider (2-H) G.Santos (2-BL) T.Thornton (1) T.Saucedo (2)
