Rk,Gtm,Date,,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,number,Umpire,Pitchers-Used-Rest-GameScore-Dec
76,76,Jun 22,,ARI,W12-1,9.0,2,1,1,0,0,9,0,1,3.12,30,123,84,0,0,0,0,29,0,0,0,0,0,0,0,3,Dan Iassogna,Z.Wheeler (5-77-W) G.Soto (2) J.Ruiz (2)
77,77,Jun 23,,ARI,W4-1,9.0,6,1,1,0,0,7,0,0,3.09,31,113,77,0,0,0,0,31,1,0,0,0,0,0,2,3,Ben May,C.Sánchez (5-75-W) J.Alvarado (5) J.Hoffman (4)
78,78,Jun 24,@,DET,W8-1,9.0,7,1,1,0,0,8,0,1,3.07,33,123,88,0,0,0,0,32,2,0,0,0,0,0,0,3,Rob Drake,A.Nola (5-67-W) M.Mercado (99) O.Kerkering (4)
79,79,Jun 25,@,DET,L1-4,8.0,8,4,2,2,1,5,0,0,3.06,33,127,84,0,0,2,0,32,0,1,0,0,0,0,1,3,D.J. Reyburn,R.Suárez (5-48-L) S.Domínguez (3) G.Soto (2)
80,80,Jun 26,@,DET,W6-2,9.0,4,2,2,0,2,7,1,1,3.05,32,122,76,0,0,0,1,29,1,0,0,0,0,0,1,7,John Libka,S.Turnbull (4-53) G.Soto (0) J.Ruiz (3-W) M.Strahm (4) O.Kerkering (1) J.Hoffman (2) J.Alvarado (2)
81,81,Jun 27,,MIA,L4-7,9.0,13,7,6,1,2,9,1,2,3.08,42,164,109,2,2,1,0,38,3,0,0,0,0,0,2,4,Emil Jimenez,Z.Wheeler (4-55) M.Strahm (0-BSv) J.Hoffman (0-L) Y.Marte (57)
82,82,Jun 28,,MIA,W2-0,9.0,3,0,0,0,0,9,0,0,3.04,29,101,73,,,0,0,29,0,0,0,0,0,0,0,1,Lance Barksdale,C.Sánchez (4-90-W)
83,83,Jun 29,,MIA,L2-3,9.0,8,3,3,0,0,12,1,0,3.04,35,133,92,1,1,0,1,35,2,0,0,0,0,1,0,4,Nate Tomlinson,A.Nola (4-59-L) M.Strahm (1) J.Alvarado (2) O.Kerkering (2)
84,84,Jun 30,,MIA,W7-6,9.0,12,6,6,0,3,6,1,0,3.08,43,151,96,1,0,0,1,39,5,0,0,0,0,1,0,5,Nic Lentz,R.Suárez (4-18) J.Ruiz (3) S.Domínguez (4-W) G.Soto (3-H) J.Hoffman (2-Sv)
85,85,Jul 2,@,CHC,W6-4,9.0,5,4,4,0,2,9,1,0,3.09,34,133,86,0,0,0,0,32,1,0,0,0,0,0,0,6,Bruce Dreckman,M.Mercado (7-61-W) G.Soto (1) O.Kerkering (2) Y.Marte (4) J.Ruiz (1) J.Hoffman (1-Sv)
86,86,Jul 3,@,CHC,W5-3,9.0,9,3,3,0,2,12,0,1,3.09,38,153,103,0,0,1,1,35,5,0,0,0,0,0,0,4,Clint Vondrak,Z.Wheeler (5-59) M.Strahm (3-BW) O.Kerkering (0-H) J.Alvarado (3-Sv)
87,87,Jul 4,@,CHC,L2-10,8.0,12,10,10,0,4,10,2,1,3.17,40,152,103,2,2,1,0,35,2,0,0,0,0,0,0,4,Mark Wegner,C.Sánchez (5-20-L) S.Domínguez (3) Y.Marte (1) G.Soto (1)
88,88,Jul 5,@,ATL,W8-6,9.0,8,6,6,0,1,11,3,0,3.20,36,161,107,0,0,0,0,35,1,0,0,0,0,0,0,4,Laz Diaz,A.Nola (5-58-W) O.Kerkering (1) J.Alvarado (1) J.Hoffman (2-Sv)
89,89,Jul 6,@,ATL,L1-5,8.0,6,5,5,0,3,12,2,1,3.23,35,133,82,0,0,0,0,31,2,0,1,0,0,1,0,4,Tripp Gibson,R.Suárez (5-40-L) J.Ruiz (3) G.Soto (1) S.Domínguez (1)
90,90,Jul 7,@,ATL,L0-6,8.0,9,6,6,0,3,10,4,0,3.26,36,139,83,0,0,1,0,33,2,0,0,0,0,0,0,4,Mike Estabrook,M.Mercado (4-23-L) J.Ruiz (0) M.Strahm (3) T.Phillips (99)
91,91,Jul 9,,LAD,W10-1,9.0,7,1,1,0,6,12,1,1,3.24,40,155,87,0,0,1,0,33,0,0,0,0,0,1,1,5,Derek Thomas,Z.Wheeler (5-62-W) S.Domínguez (2) G.Soto (2) O.Kerkering (3) J.Ruiz (1)
92,92,Jul 10,,LAD,W4-3,9.0,9,3,3,0,1,8,0,0,3.24,36,138,96,2,0,1,0,35,2,0,0,0,0,0,0,5,Brennan Miller,C.Sánchez (5-58-W) O.Kerkering (0-H) M.Strahm (2-H) J.Alvarado (4-H) J.Hoffman (4-Sv)
