Rk,Gtm,Date,,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,number,Umpire,Pitchers-Used-Rest-GameScore-Dec
82,82,Jun 28,@,PHI,L0-2,8.0,7,2,2,0,3,8,0,0,4.54,32,144,89,3,0,2,1,28,3,0,0,0,1,0,1,4,Lance Barksdale,K.Tyler (4-54-L) D.Cronin (5) C.Faucher (2) J.Chargois (1)
83,83,Jun 29,@,PHI,W3-2,9.0,5,2,2,0,3,10,1,0,4.50,35,141,91,1,0,1,0,31,1,0,0,0,1,0,0,5,Nate Tomlinson,R.Muñoz (4-48) A.Nardi (2-W) A.Puk (1-H) C.Faucher (0-H) T.Scott (1-Sv)
84,84,Jun 30,@,PHI,L6-7,8.0,14,7,5,2,4,12,1,1,4.52,44,168,111,6,4,1,0,38,2,0,0,1,0,0,0,5,Nic Lentz,Y.Chirinos (4-36) H.Brazobán (3) A.Puk (0-H) A.Nardi (0-L) A.Bender (2-BSv)
85,85,Jul 2,,BOS,L3-8,9.0,13,8,8,0,2,11,2,0,4.56,42,173,106,0,0,1,0,40,2,0,0,0,0,0,0,3,John Tumpane,V.Bellozo (5-40-L) D.Cronin (3) J.Chargois (3)
86,86,Jul 3,,BOS,L2-7,9.0,12,7,7,0,7,11,0,0,4.59,46,186,116,3,1,2,0,39,1,2,0,0,0,0,0,6,Nick Mahrley,T.Rogers (5-44-L) H.Brazobán (2) C.Faucher (3) A.Nardi (2) A.Bender (2) A.Maldonado (45)
87,87,Jul 4,,BOS,L5-6,12.0,8,6,4,2,6,14,0,1,4.56,50,189,124,2,1,5,1,43,1,0,3,0,0,0,0,7,Marvin Hudson,K.Tyler (5-54) A.Puk (3) A.Bender (0) T.Scott (4) A.Nardi (0) C.Faucher (0) M.Andriese (82-L)
88,88,Jul 5,,CHW,L2-3,9.0,10,3,3,0,6,8,0,0,4.54,41,159,103,0,0,2,0,35,3,0,0,0,0,0,1,4,Quinn Wolcott,B.Hoeing (64-48-L) R.Muñoz (5) J.Chargois (2) D.Cronin (2)
89,89,Jul 6,,CHW,W4-3,9.0,6,3,3,0,2,13,0,0,4.53,34,150,101,0,0,0,0,32,2,0,0,0,0,0,0,4,Ramon De Jesus,Y.Chirinos (5-47) H.Brazobán (2-W) A.Puk (1-H) T.Scott (1-Sv)
90,90,Jul 7,,CHW,W7-4,9.0,9,4,3,1,4,9,1,0,4.51,41,191,118,1,1,3,0,36,2,0,0,0,1,1,0,6,Jeremy Riggs,E.Cabrera (60-48) A.Bender (2) D.Cronin (1) C.Faucher (2) A.Nardi (2) J.Chargois (1-W)
91,91,Jul 9,@,HOU,L3-4,8.0,7,4,2,2,2,8,1,0,4.49,33,137,86,2,0,2,0,31,2,0,0,0,0,1,1,4,Nate Tomlinson,T.Rogers (5-51) H.Brazobán (2-L) A.Puk (2) A.Bender (1)
92,92,Jul 10,@,HOU,L1-9,8.0,13,9,8,1,2,7,1,0,4.53,39,137,87,2,2,3,0,37,2,1,0,0,0,0,0,4,Chris Segal,B.Hoeing (4-25-L) D.Cronin (2) J.Chargois (2) E.Rivera (17)
93,93,Jul 11,@,HOU,L3-6,8.0,5,6,4,2,2,4,0,1,4.53,34,106,68,0,0,0,0,29,3,0,0,0,2,1,0,3,Larry Vanover,R.Muñoz (5-44-L) A.Nardi (3) T.Scott (4)
94,94,Jul 12,@,CIN,L4-7,8.0,11,7,7,0,5,3,3,1,4.56,40,123,74,2,0,1,0,34,2,0,1,0,0,1,0,3,Chris Conroy,Y.Chirinos (5-22-L) J.Chargois (1) C.Faucher (4)
95,95,Jul 13,@,CIN,L6-10,8.0,10,10,10,0,0,13,6,1,4.63,35,134,91,3,3,0,0,34,0,0,0,0,0,0,0,5,Derek Thomas,E.Cabrera (5-27-L) H.Brazobán (3) A.Nardi (1) A.Bender (3) A.Puk (3)
96,96,Jul 14,@,CIN,W3-2,9.0,4,2,2,0,6,8,1,0,4.60,36,137,84,3,0,0,1,30,1,0,1,0,0,0,0,5,Brennan Miller,T.Rogers (4-58) A.Bender (0) D.Cronin (3) A.Puk (0-W) T.Scott (2-Sv)
97,97,Jul 19,,NYM,W6-4,9.0,8,4,3,1,7,4,2,0,4.58,40,155,87,5,1,1,0,32,1,0,0,0,1,0,1,6,John Libka,E.Cabrera (5-44) A.Bender (4-W) A.Nardi (5-H) A.Puk (4-H) C.Faucher (6-H) T.Scott (4-Sv)
98,98,Jul 20,,NYM,L0-1,9.0,6,1,1,0,5,9,0,1,4.54,38,145,88,0,0,1,0,32,1,0,0,0,0,0,0,5,D.J. Reyburn,R.Muñoz (8-59-L) B.Hoeing (9) A.Nardi (0) H.Brazobán (6) J.Chargois (7)
