Rk,Gtm,Date,,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,number,Thr,Opp-Starter-GmeSc
43,43,May 13,@,SFG,W6-4,42,40,6,11,3,0,2,6,2,0,13,0,0,0,0,1,1,0,.262,.344,.441,.785,7,10,R,J.Hicks(49)
44,44,May 14,@,SFG,W10-2,43,39,10,13,5,3,1,10,3,0,12,0,0,1,1,0,1,0,.263,.345,.447,.792,6,10,R,K.Winn(33)
45,45,May 15,@,SFG,L1-4,39,33,1,7,0,0,0,1,4,0,10,1,0,1,0,0,0,0,.262,.344,.442,.787,11,9,R,L.Webb(68)
46,46,May 16,,CIN,L2-7,34,31,2,4,0,0,0,2,3,0,11,0,0,0,0,0,1,0,.260,.342,.436,.778,5,11,L,B.Suter(51)
47,47,May 17,,CIN,W7-3,37,32,7,9,0,0,3,6,4,1,2,1,0,0,0,0,0,0,.260,.342,.439,.781,6,9,R,F.Montas(45)
48,48,May 18,,CIN,W4-0,33,30,4,6,2,0,0,4,3,0,8,0,0,0,0,0,0,0,.259,.341,.435,.777,5,10,R,G.Ashcraft(51)
49,49,May 19,,CIN,W3-2,38,33,3,7,0,0,1,3,3,0,10,1,1,0,0,1,1,1,.258,.340,.433,.773,7,10,R,H.Greene(63)
50,50,May 20,,ARI,W6-4,33,31,6,8,0,0,3,6,2,0,2,0,0,0,1,2,0,0,.258,.340,.435,.775,3,10,L,J.Mantiply(53)
51,51,May 21,,ARI,L3-7,34,33,3,6,3,1,0,2,1,0,10,0,0,0,0,0,3,0,.257,.337,.433,.770,4,9,R,B.Pfaadt(60)
52,52,May 22,,ARI,L0-6,35,32,0,6,2,0,0,0,3,0,9,0,0,0,0,1,0,0,.255,.336,.430,.766,8,12,L,B.Hughes(50)
53,53,May 24,@,CIN,L6-9,44,38,6,11,4,0,2,6,3,0,5,3,0,0,0,0,0,0,.256,.337,.432,.769,11,11,R,G.Ashcraft(34)
54,54,May 25,@,CIN,L1-3,32,30,1,5,1,1,0,0,2,0,8,0,0,0,0,1,0,0,.255,.335,.430,.765,4,9,R,H.Greene(62)
55,55,May 26,@,CIN,L1-4,32,32,1,5,3,0,0,1,0,0,8,0,0,0,1,1,0,0,.253,.333,.426,.759,4,9,L,B.Suter(50)
56,56,May 28 (1),@,NYM,W5-2,42,41,5,11,1,0,1,5,1,0,13,0,0,0,0,1,0,0,.253,.332,.425,.757,8,9,R,T.Megill(79)
57,57,May 28 (2),@,NYM,W3-0,37,36,3,10,3,0,2,3,1,0,6,0,0,0,0,1,0,0,.254,.331,.427,.758,7,10,L,J.Quintana(47)
58,58,May 29,@,NYM,W10-3,45,41,10,16,3,1,4,10,4,0,9,0,0,0,0,0,1,1,.257,.333,.435,.768,8,12,L,D.Peterson(45)
59,59,May 31,,COL,L1-4,33,31,1,5,1,0,0,0,2,0,5,0,0,0,0,1,0,0,.255,.332,.431,.763,5,10,R,D.Hudson(67)
60,60,Jun 1,,COL,W4-1,37,33,4,11,2,1,0,3,4,1,7,0,0,0,0,1,1,1,.256,.333,.432,.764,9,9,R,C.Quantrill(28)
61,61,Jun 2,,COL,W4-0,40,31,4,8,0,0,2,4,7,2,5,0,0,1,0,0,1,0,.256,.334,.432,.765,12,10,L,A.Gomber(36)
62,62,Jun 4,@,PIT,L0-1,36,31,0,5,3,0,0,0,4,0,8,1,0,0,0,1,1,0,.255,.333,.429,.762,9,10,R,J.Jones(69)
63,63,Jun 5,@,PIT,L6-10,41,39,6,11,3,0,2,5,2,0,11,0,0,0,1,0,1,0,.255,.333,.431,.763,8,9,R,P.Skenes(50)
64,64,Jun 6,@,PIT,W11-7,48,39,11,14,4,0,3,10,7,0,11,1,1,0,0,0,2,0,.257,.335,.435,.771,10,12,L,B.Falter(30)
65,65,Jun 7,@,NYY,W2-1,44,36,2,4,2,0,0,2,6,0,7,2,0,0,1,1,0,0,.255,.334,.431,.765,11,9,R,C.Poteet(58)
66,66,Jun 8,@,NYY,W11-3,43,36,11,11,2,0,3,11,7,0,9,0,0,0,0,2,1,0,.256,.335,.434,.769,5,9,L,N.Cortés(41)
67,67,Jun 9,@,NYY,L4-6,37,34,4,9,4,0,1,4,2,0,8,0,0,1,0,1,1,0,.256,.335,.434,.769,6,9,R,L.Gil(51)
68,68,Jun 11,,TEX,W15-2,46,35,15,14,1,0,5,15,8,0,3,2,0,1,0,1,1,0,.258,.338,.441,.779,7,12,R,D.Dunning(28)
69,69,Jun 12,,TEX,L2-3,35,31,2,7,1,0,1,2,4,0,9,0,0,0,0,1,0,1,.258,.338,.440,.778,6,9,R,J.Gray(49)
70,70,Jun 13,,TEX,L1-3,34,31,1,5,0,0,1,1,2,0,8,1,0,0,0,1,0,0,.256,.337,.437,.774,6,10,R,M.Lorenzen(66)
