Rk,Gtm,Date,,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,number,Thr,Opp-Starter-GmeSc
60,60,Jun 3,@,TEX,W2-1,31,31,2,4,1,0,2,2,0,0,10,0,0,0,0,0,0,0,.234,.301,.381,.682,2,9,R,N.Eovaldi(66)
61,61,Jun 4,@,TEX,W3-1,35,33,3,6,1,1,2,3,1,0,7,1,0,0,1,1,1,0,.233,.300,.382,.682,5,9,R,D.Dunning(50)
62,62,Jun 5,@,TEX,L1-9,30,29,1,2,0,0,1,1,1,0,11,0,0,0,0,0,0,0,.231,.297,.379,.676,2,10,R,J.Ureña(73)
63,63,Jun 7,,MIL,L0-10,31,27,0,2,0,0,0,0,4,0,5,0,0,0,0,1,0,0,.229,.296,.375,.671,4,11,R,T.Myers(82)
64,64,Jun 8,,MIL,L4-5,39,33,4,5,0,0,0,3,5,0,11,0,0,0,1,0,0,0,.228,.295,.372,.667,8,12,R,F.Peralta(36)
65,65,Jun 9,,MIL,W10-2,41,35,10,12,3,0,1,10,3,0,5,2,0,1,0,1,0,0,.230,.297,.374,.671,7,9,R,B.Wilson(25)
66,66,Jun 11,,WSN,L4-5,41,37,4,6,1,1,0,3,4,0,11,0,0,0,1,0,2,0,.229,.296,.372,.668,8,11,L,M.Parker(46)
67,67,Jun 12,,WSN,L5-7,40,39,5,12,1,0,2,4,1,0,9,0,0,0,0,0,0,0,.230,.297,.374,.671,8,12,R,J.Irvin(60)
68,68,Jun 13,,WSN,W7-2,37,31,7,10,2,0,1,7,3,0,6,2,0,1,0,2,1,0,.231,.298,.375,.674,6,9,L,P.Corbin(58)
69,69,Jun 14,@,HOU,L0-4,31,31,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,1,.230,.297,.373,.669,4,10,R,H.Brown(76)
70,70,Jun 15,@,HOU,W13-5,53,46,13,19,2,0,5,12,6,0,11,1,0,0,1,0,2,0,.234,.301,.380,.681,13,11,R,S.Arrighetti(16)
71,71,Jun 16,@,HOU,L1-4,34,31,1,3,1,0,0,1,3,0,10,0,0,0,1,0,0,0,.232,.299,.377,.676,6,11,R,R.Blanco(82)
72,72,Jun 17,@,ATL,L1-2,36,32,1,5,1,0,0,1,4,1,11,0,0,0,0,0,0,0,.231,.298,.375,.673,8,11,L,M.Fried(59)
73,73,Jun 18,@,ATL,L1-2,36,32,1,5,0,1,0,1,2,0,10,2,0,0,0,0,0,0,.230,.298,.373,.670,8,9,R,S.Schwellenbach(67)
74,74,Jun 19,@,ATL,L0-7,35,34,0,8,0,0,0,0,1,0,11,0,0,0,0,1,2,0,.230,.297,.371,.668,8,11,R,R.López(58)
75,75,Jun 21,,CHW,W2-1,29,28,2,5,1,0,1,2,1,0,3,0,0,0,0,1,1,0,.230,.296,.370,.667,3,9,R,E.Fedde(61)
76,76,Jun 22,,CHW,L1-5,37,31,1,5,3,0,0,1,6,0,9,0,0,0,0,1,0,0,.229,.296,.369,.665,9,10,R,D.Thorpe(69)
77,77,Jun 23,,CHW,W11-2,43,40,11,16,4,1,4,11,3,0,11,0,0,0,1,1,0,0,.232,.298,.376,.675,8,12,R,J.Cannon(14)
78,78,Jun 24,,PHI,L1-8,33,32,1,7,2,0,0,1,0,0,8,1,0,0,0,0,0,0,.231,.298,.375,.673,5,9,R,A.Nola(67)
79,79,Jun 25,,PHI,W4-1,33,32,4,8,0,1,0,4,1,0,5,0,0,0,0,1,2,0,.232,.297,.374,.672,5,9,L,R.Suárez(48)
80,80,Jun 26,,PHI,L2-6,32,29,2,4,1,0,1,2,2,0,7,1,0,0,0,1,0,1,.231,.297,.373,.670,3,11,R,S.Turnbull(53)
