Rk,Gtm,Date,,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,number,Umpire,Pitchers-Used-Rest-GameScore-Dec
151,151,Sep 17,@,TEX,L8-13,8.0,13,13,7,6,9,9,2,1,4.30,50,206,122,7,0,2,0,39,3,0,0,0,1,1,0,7,Laz Diaz,C.Bassitt (6-32) R.Burr (2) Z.Pop (1) T.Nance (3-L) B.Little (3) L.Frías (2) E.Swanson (1)
152,152,Sep 18,@,TEX,L0-2,8.0,5,2,2,0,1,10,1,1,4.29,31,129,85,0,0,0,0,29,1,0,0,0,0,0,0,2,Jacob Metz,B.Francis (6-59-L) R.Yarbrough (2)
153,153,Sep 19,@,TEX,W4-0,9.0,2,0,0,0,1,10,0,0,4.26,29,106,72,0,0,0,0,28,0,0,0,0,0,0,0,5,Mike Estabrook,K.Gausman (5-72-W) D.Tate (70-H) G.Cabrera (3-H) E.Swanson (1-H) C.Green (3)
154,154,Sep 20,@,TBR,L0-1,8.0,6,1,1,0,1,9,1,0,4.24,30,113,88,0,0,0,0,29,2,0,0,0,0,0,1,3,Larry Vanover,J.Berríos (5-61-L) R.Burr (2) Z.Pop (2)
155,155,Sep 21,@,TBR,L2-3,8.0,7,3,3,0,4,6,1,0,4.24,32,131,80,2,0,1,2,28,0,0,0,0,0,0,0,5,David Rackley,Y.Rodríguez (5-42-L) T.Nance (3) B.Little (3) D.Tate (1) G.Cabrera (1)
156,156,Sep 22,@,TBR,L3-4,8.0,7,4,4,0,1,12,2,0,4.24,31,128,85,1,1,0,0,29,2,0,0,0,1,0,0,5,Nate Tomlinson,R.Burr (1-55) R.Yarbrough (3) Z.Pop (1-BSv) G.Cabrera (0-L) E.Swanson (2)
157,157,Sep 23,,BOS,L1-4,9.0,5,4,3,1,10,4,0,0,4.23,39,164,91,2,0,2,1,28,3,1,0,0,1,1,1,6,Nic Lentz,C.Bassitt (5-40-L) Z.Pop (0) T.Nance (1) B.Little (1) D.Tate (1) E.Swanson (0)
158,158,Sep 24,,BOS,L5-6,10.0,11,6,5,1,4,8,0,0,4.23,43,170,113,4,2,1,0,39,3,0,1,0,0,0,2,6,Scott Barry,B.Francis (5-64) E.Lucas (57-H) R.Burr (1-H) G.Cabrera (1-BSv) C.Green (4) T.Nance (0-L)
159,159,Sep 25,,BOS,W6-1,9.0,7,1,1,0,3,6,0,0,4.21,36,139,90,0,0,0,0,33,2,0,0,0,0,0,2,4,Tom Hanahan,K.Gausman (5-60-W) B.Little (1-H) E.Swanson (1) C.Green (0)
160,160,Sep 27,,MIA,L5-15,9.0,17,15,15,0,7,8,3,0,4.28,48,168,105,0,0,0,0,40,2,3,0,1,0,0,1,5,Ryan Additon,J.Berríos (6-24-L) E.Lucas (2) B.de Geus (33) R.Burr (2) T.Heineman (99)
161,161,Sep 28,,MIA,L1-8,9.0,11,8,8,0,2,8,1,0,4.30,39,145,96,3,2,1,0,37,3,0,0,0,0,0,0,5,David Arrieta,Y.Rodríguez (6-50-L) B.Little (2) E.Swanson (2) G.Cabrera (3) N.Robertson (99)
162,162,Sep 29,,MIA,L1-3,9.0,9,3,3,0,1,8,0,0,4.29,36,142,93,3,0,0,1,35,1,0,0,0,0,0,0,5,Gabe Morales,R.Burr (1-40-L) R.Yarbrough (6) D.Tate (5) B.de Geus (1) B.Eisert (61)
