Rk,Gtm,Date,,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,number,Thr,Opp-Starter-GmeSc
15,15,Apr 13,,COL,W5-3,35,32,5,9,1,0,1,5,3,0,7,0,0,0,0,0,0,0,.224,.314,.362,.676,6,10,R,D.Hudson(44)
16,16,Apr 14,,COL,W5-0,36,34,5,12,1,0,0,5,2,0,4,0,0,0,0,0,1,1,.232,.318,.363,.681,7,10,L,K.Freeland(38)
17,17,Apr 15,,NYY,W3-1,33,25,3,4,2,0,0,2,8,0,8,0,0,0,0,2,2,0,.229,.321,.358,.678,6,9,R,L.Gil(48)
18,18,Apr 16,,NYY,W5-4,39,31,5,8,2,0,0,4,7,0,9,0,0,1,0,0,3,1,.230,.324,.356,.680,10,10,L,C.Rodón(41)
19,19,Apr 17,,NYY,L4-6,38,33,4,9,1,0,2,4,4,0,5,0,0,1,0,1,0,0,.233,.325,.363,.688,7,12,R,M.Stroman(48)
20,20,Apr 19,@,SDP,W5-1,38,37,5,11,2,1,1,4,1,0,9,0,0,0,0,0,1,0,.236,.325,.370,.694,6,9,R,M.Waldron(31)
21,21,Apr 20,@,SDP,W5-2,36,34,5,8,3,0,1,4,1,0,4,1,0,0,1,2,1,0,.236,.323,.372,.694,4,10,R,R.Vásquez(49)
22,22,Apr 21,@,SDP,L3-6,31,30,3,6,1,0,2,3,0,0,4,1,0,0,0,2,0,1,.235,.319,.374,.693,1,10,R,J.Musgrove(58)
23,23,Apr 22,@,KCR,W5-3,37,32,5,6,2,1,1,5,5,0,8,0,0,0,0,0,0,0,.233,.318,.376,.694,5,10,R,B.Singer(44)
24,24,Apr 23,@,KCR,L2-3,39,32,2,9,1,0,0,2,4,0,5,1,1,1,0,2,1,0,.235,.320,.373,.693,10,11,R,M.Wacha(40)
25,25,Apr 24,@,KCR,L2-3,36,33,2,6,1,0,1,2,3,0,8,0,0,0,0,0,0,0,.232,.317,.370,.688,7,11,R,A.Marsh(58)
26,26,Apr 25,@,KCR,L1-2,21,17,1,3,1,0,0,1,3,0,4,0,1,0,0,0,1,0,.231,.317,.367,.685,5,9,L,C.Ragans(58)
27,27,Apr 26,,LAD,L2-12,36,32,2,5,1,0,1,2,4,0,3,0,0,0,0,0,0,0,.229,.315,.364,.679,7,11,R,G.Stone(69)
28,28,Apr 27,,LAD,L2-4,35,31,2,4,2,0,0,2,3,0,15,0,0,0,0,0,0,0,.225,.311,.358,.669,6,11,R,T.Glasnow(70)
29,29,Apr 28,,LAD,W3-1,31,29,3,8,1,0,1,3,1,0,6,1,0,0,0,2,0,0,.227,.311,.360,.671,4,10,R,M.Grove(39)
30,30,Apr 29,,KCR,W6-5,40,35,6,12,2,0,3,6,4,0,8,1,0,0,0,1,0,0,.231,.315,.371,.686,10,10,R,J.Bowlan(30)
31,31,Apr 30,,KCR,L1-4,33,30,1,4,0,0,0,1,3,0,11,0,0,0,0,0,0,0,.228,.312,.364,.676,5,9,L,C.Ragans(68)
32,32,May 1,,KCR,L1-6,33,31,1,4,1,0,1,1,2,0,10,0,0,0,0,0,0,0,.225,.309,.361,.669,5,10,R,S.Lugo(75)
33,33,May 3,@,WSN,L3-9,37,33,3,7,4,1,0,3,2,0,6,0,1,1,1,0,1,0,.225,.307,.362,.668,7,11,L,P.Corbin(49)
34,34,May 4,@,WSN,W6-3,42,39,6,9,1,0,1,5,3,0,9,0,0,0,2,1,0,0,.225,.306,.361,.667,9,11,R,J.Irvin(52)
35,35,May 5,@,WSN,L8-11,44,37,8,10,2,0,1,7,6,0,6,0,0,1,2,1,3,0,.226,.308,.362,.670,9,10,L,M.Gore(33)
36,36,May 7,@,PHI,L1-10,33,30,1,6,2,0,0,1,3,0,5,0,0,0,0,3,0,0,.226,.307,.360,.667,5,11,L,C.Sánchez(64)
37,37,May 8,@,PHI,W5-3,41,39,5,12,2,0,0,5,2,0,9,0,0,0,0,0,1,0,.228,.308,.360,.668,9,9,R,A.Nola(42)
38,38,May 10,,MIN,L2-3,36,34,2,8,0,0,1,2,2,0,8,0,0,0,0,1,0,0,.228,.308,.359,.666,7,9,R,J.Ryan(68)
39,39,May 11,,MIN,W10-8,43,38,10,16,2,0,3,10,4,0,3,0,0,1,0,1,2,0,.234,.312,.369,.681,9,11,R,S.Woods Richardson(28)
40,40,May 12,,MIN,L1-5,32,28,1,2,0,0,0,1,1,0,11,2,0,1,0,0,0,0,.231,.309,.363,.672,4,10,R,B.Ober(81)
41,41,May 13,@,BAL,W3-2,40,35,3,8,0,0,1,3,5,1,4,0,0,0,0,3,1,0,.231,.309,.361,.671,8,9,R,C.Burnes(56)
42,42,May 15,@,BAL,L2-3,38,32,2,5,3,0,0,2,6,0,6,0,0,0,0,0,2,0,.229,.309,.359,.668,9,11,R,K.Bradish(47)
43,43,May 17,,TBR,L3-4,31,31,3,4,0,0,1,3,0,0,5,0,0,0,0,1,0,0,.227,.305,.356,.661,1,12,L,T.Alexander(64)
44,44,May 18,,TBR,L4-5,37,36,4,10,4,0,0,4,0,0,5,1,0,0,0,0,0,0,.228,.305,.357,.662,6,11,R,Z.Eflin(41)
45,45,May 19,,TBR,W5-2,34,28,5,7,3,0,1,4,4,0,8,1,1,0,1,3,0,0,.228,.306,.359,.665,5,9,R,A.Civale(37)
46,46,May 20,,CHW,W9-3,39,35,9,12,6,0,2,9,4,0,6,0,0,0,0,1,0,0,.231,.309,.366,.675,6,9,R,E.Fedde(39)
47,47,May 21,,CHW,L0-5,30,29,0,2,1,0,0,0,1,0,9,0,0,0,0,0,0,0,.228,.305,.361,.666,3,9,L,G.Crochet(71)
48,48,May 22,,CHW,W9-2,43,34,9,10,0,1,1,8,8,0,7,1,0,0,0,0,1,0,.229,.308,.363,.671,10,11,R,N.Nastrini(6)
49,49,May 23,@,DET,W9-1,40,37,9,13,2,2,3,9,2,0,11,0,0,1,0,1,0,0,.232,.310,.372,.682,4,12,R,J.Flaherty(55)
50,50,May 24,@,DET,L2-6,38,36,2,10,1,0,0,2,2,0,6,0,0,0,0,0,0,0,.233,.310,.371,.681,9,12,R,K.Maeda(60)
51,51,May 25,@,DET,L1-2,36,33,1,6,2,1,0,1,3,0,5,0,0,0,1,1,1,0,.232,.309,.369,.678,8,10,R,R.Olson(66)
52,52,May 26,@,DET,L11-14,47,39,11,14,2,0,3,11,7,0,2,0,0,1,0,0,0,0,.235,.312,.376,.688,9,11,R,C.Mize(33)
53,53,May 27,@,CHW,W5-1,38,32,5,6,1,0,3,5,6,0,7,0,0,0,0,1,1,0,.234,.312,.378,.690,6,11,R,N.Nastrini(50)
