Rk,Gtm,Date,,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,number,Thr,Opp-Starter-GmeSc
106,106,Jul 30,@,NYM,L0-2,32,30,0,2,0,0,0,0,2,0,13,0,0,0,1,0,1,0,.252,.322,.424,.746,5,11,L,S.Manaea(83)
107,107,Jul 31,@,NYM,W8-3,40,35,8,10,3,0,2,8,4,0,7,1,0,0,0,1,2,0,.252,.323,.425,.747,5,10,R,L.Severino(23)
108,108,Aug 2,,CHW,W10-2,40,32,10,9,3,0,3,10,6,1,8,2,0,0,0,0,0,0,.252,.324,.427,.750,6,10,R,D.Martin(35)
109,109,Aug 3,,CHW,W6-2,37,30,6,8,0,1,2,6,7,0,5,0,0,0,0,2,2,0,.252,.325,.428,.752,7,10,L,G.Crochet(54)
110,110,Aug 4,,CHW,W13-7,47,37,13,14,4,1,1,11,9,0,10,0,0,1,1,0,1,0,.253,.326,.429,.756,10,11,R,C.Flexen(13)
111,111,Aug 5,@,CHC,W3-0,34,32,3,8,3,0,1,2,1,0,9,0,0,1,0,1,1,0,.253,.326,.430,.755,4,9,R,K.Hendricks(58)
112,112,Aug 6,@,CHC,L3-7,31,30,3,3,1,0,2,3,1,0,11,0,0,0,0,0,0,0,.252,.324,.429,.753,1,9,L,S.Imanaga(74)
113,113,Aug 7,@,CHC,L2-8,37,33,2,6,2,0,0,2,2,0,7,2,0,0,0,0,0,0,.252,.324,.427,.751,8,9,R,J.Assad(47)
114,114,Aug 9 (1),,CLE,W4-2,32,28,4,8,3,0,2,4,3,0,5,0,0,1,0,2,1,0,.252,.324,.428,.753,4,9,L,J.Cantillo(46)
115,115,Aug 9 (2),,CLE,W6-3,33,30,6,11,0,0,1,3,3,0,4,0,0,0,1,5,1,0,.253,.325,.429,.754,3,12,R,A.Cobb(28)
116,116,Aug 10,,CLE,L1-2,32,32,1,4,1,0,0,1,0,0,6,0,0,0,0,0,0,0,.252,.323,.427,.750,4,11,R,G.Williams(63)
117,117,Aug 11,,CLE,L3-5,38,37,3,11,4,0,2,3,1,0,9,0,0,0,0,1,0,0,.252,.323,.428,.751,8,11,R,T.Bibee(58)
118,118,Aug 12,,KCR,W8-3,38,34,8,10,0,0,2,8,3,0,12,0,0,1,0,0,0,0,.253,.323,.428,.752,6,11,R,B.Singer(34)
